compound_id,base_rdkit_smiles,average_logP,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
CHEMBL100826,OCc1ccco1,0.28,7.170532407,-2.591087963,7.170532407,0.517662037,0.562462028,98.101,92.053,98.03677943,38,0,0.21068852,-0.466908813,0.466908813,0.21068852,2.285714286,3.285714286,3.857142857,3.231536431,319.0696672,10.22361464,9.316496581,3.316496581,5.897882695,4.520620726,1.612372436,0.885310363,0.885310363,0.472852885,0.472852885,0.23069196,0.23069196,-0.76,699.8730753,1.14362681,1.797156375,0.810152701,49.90140151,9.525959128,13.68999122,0,1.431199657,0,0,0,0,0,0,0,12.08483742,0,11.72224886,16.37975191,0,1.431199657,0,0,6.558985243,0,24.08429947,0,0,0,0,0,0,6.540007848,6.558985243,0,12.6140402,22.74120299,0,0,0,33.37,30.64328471,0,0,0,0,0,0,0,0,9.525959128,8.284992438,46.15456019,0,0,3.675787037,0,-0.627314815,-1.085023148,-0.61025463,-2.591087963,0,0.2,7,1,2,0,0,0,0,1,1,2,1,2,2,0,0,0,1,0.7719,24.6308,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL102241,C=C(O)Nc1cc([N+](=O)[O-])ccc1OCCC,1.6,11.22900276,-3.796516086,11.22900276,0.27235119,0.45191179,238.243,224.131,238.0953569,92,0,0.294740995,-0.494984621,0.494984621,0.294740995,2.058823529,2.941176471,3.588235294,3.97807473,910.7483595,24.68771625,22.02742035,8.027420353,13.82929224,10.75380309,3.898341201,2.404527634,2.404527634,1.346359393,1.346359393,0.797289611,0.797289611,-2.24,1349297.261,3.378667559,5.737806553,3.673572049,118.4914414,15.1554845,5.749511833,7.294941733,0,7.118585932,0,10.11431827,0,0,0,6.851892117,18.94638257,18.9386302,26.76499246,32.62992695,11.37477255,1.431199657,0,0,13.22481702,11.8687986,40.65571301,0,5.749511833,10.04667631,11.37477255,5.749511833,0,16.59110448,0,10.11431827,29.67391969,30.54139474,1.411842078,1.431199657,0,84.63,72.37279243,10.11431827,0,5.309813353,0,0,0,0,0,9.845671145,19.29214441,109.1019466,0,9.944694959,14.83508328,-2.637035659,-2.644725568,-4.000240457,-3.746704735,-8.769685125,0,0.272727273,17,2,6,0,0,0,1,0,1,5,2,6,8,0,0,0,1,2.8247,64.2739,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL100094,NC(=Cc1c[nH]c2ccccc12)C(O)O,-1.055,8.172494803,-3.130340018,8.172494803,0.334963152,0.545414905,204.229,192.133,204.0898776,78,0,0.213777436,-0.39790565,0.39790565,0.213777436,1.8,2.666666667,3.466666667,3.078226365,935.7955186,20.84241679,19.21092377,7.210923772,12.43948123,9.487206051,3.829068684,2.583277872,2.583277872,1.63396446,1.63396446,0.998244632,0.998244632,-1.78,572722.035,2.871497829,3.762656887,1.856554159,103.862966,20.91433663,0,10.5016046,2.862399314,0,0,0,0,0,0,18.12725612,12.09449045,22.63927163,15.29234921,24.04845251,16.95499668,2.862399314,4.97700327,5.719716976,6.266078369,0,41.60306085,0,0,5.719716976,0,0,0,24.32309734,0,0,15.15876138,36.03960935,4.235526235,16.95499668,0,82.27,64.82413589,0,0,5.719716976,4.97700327,0,0,0,0,10.21761638,16.69323544,91.40218598,0,0.334963152,7.352206265,-2.532096561,0,-3.717345876,-3.923246292,0,0,0.090909091,15,5,4,0,0,0,1,1,2,3,4,4,5,0,0,0,2,0.7782,58.6887,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL110769,CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1ccccc1Cl,2.59,13.95588252,-4.533121851,13.95588252,0.911893896,0.848202837,330.815,311.663,330.1135055,120,0,0.273795517,-0.267426114,0.273795517,0.267426114,1.130434783,1.739130435,2.391304348,3.207820384,1371.039044,33.23760431,30.08888824,11.84481719,18.7108953,15.16526452,6.096015393,3.921500961,4.299465434,2.270367623,2.553840977,1.320984618,1.496309286,-2.33,197326424,4.835048687,6.835918387,4.107041723,167.3367884,0,0,1.411842078,0,11.81435946,0,15.00789051,5.008912524,0,0,41.81303343,44.72535118,17.9002785,28.46183706,35.67457046,23.41529935,0,10.42772867,0,26.0946016,0,70.53130467,0,0,5.418816146,0,0,11.60093989,22.36219724,0,0,65.94530771,54.38176837,6.434475392,0,0,49.41,118.8679944,9.589074368,0,0,0,0,0,0,0,0,37.68643598,150.4215147,5.94296758,27.46223697,-2.083020253,-8.310727723,-4.453217225,-10.52385602,0,-13.01145357,0,0.222222222,23,1,4,0,0,0,2,0,2,2,1,5,2,0,0,0,2,3.9257,91.2827,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL111266,FC(F)(F)c1ccccc1C1OCC2=C(c3ccccc3)NOC2CO1,4.31,14.12563061,-5.667710543,14.12563061,0.272486972,0.873387553,363.335,347.207,363.108228,136,0,0.416363992,-0.345203257,0.416363992,0.345203257,1.115384615,1.846153846,2.615384615,2.143750834,1537.39587,32.28157438,28.30585189,12.30585189,18.85421847,14.69096201,6.743748419,4.678769967,4.678769967,3.086201357,3.086201357,1.984679774,1.984679774,-2.35,383268999.4,6.670056102,6.753013601,3.207440141,170.220554,9.473725908,6.080018027,7.677920447,0,0,6.176298517,10.31070993,0,13.17124514,0,48.33934966,6.042418708,16.70000751,44.93983963,49.45578006,5.697039313,0,5.473121347,0,18.52239491,13.11797049,76.64522737,0,0,5.473121347,13.17124514,0,0,19.19798851,20.48761301,0,43.51781119,59.9548729,1.411842078,5.697039313,0,39.72,113.9826321,13.17124514,0,5.473121347,0,0,0,0,0,0,36.28453491,182.0254945,0,4.874250218,0,-8.161991493,0,-11.24257667,-13.49750676,-7.914336498,0,0.263157895,26,1,4,0,2,2,2,0,2,4,1,7,2,0,1,1,4,4.0655,87.4597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL100397,FC(F)(F)Cl,1.65,10.11959877,-4.527777778,10.11959877,3.530092593,0.410854198,104.458,104.458,103.9640623,32,0,0.475325027,-0.155680936,0.475325027,0.155680936,1.2,1.2,1.2,3.023715784,22.36452798,4.5,2.011857892,2.767786838,2,0.755928946,1.133893419,0.428571429,0.857142857,0,0,0,0,0.08,3.609640474,5.08,1.047018698,2758.08,31.53912346,0,0,0,0,0,5.635480339,0,0,13.17124514,0,0,11.60093989,0,0,13.17124514,11.60093989,0,0,0,5.635480339,0,0,0,0,0,13.17124514,0,11.60093989,5.635480339,0,0,0,0,0,0,0,0,5.635480339,13.17124514,0,0,0,0,0,0,0,11.60093989,0,30.3587963,3.530092593,0,0,-4.527777778,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1.745,11.908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL112051,CCOC(=O)C1(S(=O)(=O)c2ccc(C)cc2)CCC1,2.31,13.7816506,-6.349444444,13.7816506,1.27150781,0.794709243,282.361,264.217,282.0925801,104,0,0.327358836,-0.464800545,0.464800545,0.327358836,1.526315789,2.210526316,2.789473684,3.088217814,1211.434475,29.74855867,27.04124145,9.857738033,16.01457843,13.60395406,6.087117307,3.255328775,5.282823076,2.182132211,4.100690865,1.228867263,2.537717868,-1.36,12138280.06,3.638264717,4.962274586,2.159375039,138.5350436,4.736862954,0,14.58427559,0,0,5.969305288,4.794537184,8.417796984,0,0,17.64828891,44.90739635,16.44910267,19.67902006,42.62285113,15.80655842,0,0,0,42.46506487,6.558985243,29.73312632,0,0,0,0,0,0,25.69310997,19.36865327,6.851892117,56.20777232,29.06515831,0,0,0,60.44,94.56373486,13.21233417,0,0,0,0,0,0,0,4.736862954,24.67365401,164.7907271,0,11.2110897,0,-1.27150781,-2.768047092,-6.3304395,-12.22045375,-11.22859085,-6.349444444,0.5,19,0,4,1,0,1,1,0,1,4,0,5,6,1,0,1,2,2.25452,71.5798,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CHEMBL108898,COc1cc(Cc2c[nH]c(N)nc2=N)cc(O)c1O,-0.31,8.495126606,-3.238814167,8.495126606,0.053679611,0.513853908,262.269,248.157,262.1065903,100,0,0.293429865,-0.504154288,0.504154288,0.293429865,1.842105263,2.842105263,3.578947368,3.038768231,1132.365051,25.46373714,23.01359925,9.013599253,15.13248203,11.26348833,4.658137367,3.173451503,3.173451503,1.938795219,1.938795219,1.149699156,1.149699156,-2.7,6206131.668,3.894769774,4.887901701,2.594117647,128.460086,25.65119958,0,28.58243821,5.749511833,2.862399314,0,5.402308355,0,4.983978521,0,0,17.64828891,20.85078872,15.2625038,31.5679161,5.948339281,8.26470767,9.960981791,0,6.372924901,12.75766943,34.87234256,0,17.2485355,15.94428688,5.948339281,17.2485355,0,30.07894995,6.372924901,5.402308355,22.09297143,18.25773263,5.647368313,0,0,128.24,71.4800947,0,0,10.69672025,0,0,0,0,0,25.34076621,19.47583608,111.5191244,0,3.559570578,11.30580552,-3.096686403,-3.898854386,-2.207026382,-4.27645252,0,-3.238814167,0.166666667,19,6,7,0,0,0,1,1,2,6,5,7,7,0,0,0,2,0.48197,67.9844,0,0,0,1,0,2,1,2,0,0,0,0,0,0,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL100090,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,4.27,13.91394479,-3.67355992,13.91394479,0.030210695,0.767806512,357.793,341.665,357.0767857,128,0,0.307407802,-0.49674296,0.49674296,0.307407802,1.36,2.16,2.84,2.759266559,1595.821555,31.72916814,27.95817123,12.71410018,18.51668485,14.28867165,6.758387829,4.495402289,4.873366762,3.044355392,3.233337629,2.066929693,2.161420811,-2.79,255739689.2,6.179619705,6.607181634,3.104666499,171.514292,9.845671145,5.749511833,0,0,7.338379387,5.969305288,14.15617402,0,0,0,11.60093989,54.71227456,28.5200298,32.63516364,39.99612386,34.38034984,1.431199657,4.567099648,0,13.22481702,7.037952459,64.14039525,0,5.749511833,4.736862954,0,5.749511833,11.60093989,28.59034532,11.16746209,6.851892117,42.1767465,42.29693095,5.022633314,12.33412459,0,68.53,112.9320865,9.589074368,0,4.567099648,0,0,0,0,0,9.845671145,33.59351789,131.6067188,5.780271822,26.27859303,1.930707111,-4.927687407,-4.936565673,-7.577361336,-3.67355992,-3.614896599,-3.338442003,0.157894737,25,1,5,0,0,0,2,1,3,5,1,6,6,0,0,0,3,3.92732,95.7473,1,0,0,0,0,1,0,0,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL115086,Cc1c(O)c(=O)ccn1CCCOC(=O)c1ccccc1O,1.4,12.76655627,-4.208935185,12.76655627,0.410481587,0.649411266,303.314,286.178,303.1106726,116,0,0.341409008,-0.507052799,0.507052799,0.341409008,1.454545455,2.318181818,3.090909091,2.804807576,1383.328618,30.62687384,27.48845505,10.48845505,17.52199758,13.71206185,5.395565265,3.511577852,3.511577852,2.145830082,2.145830082,1.15865613,1.15865613,-2.76,65814837.71,4.615676801,6.797824876,3.462046791,150.8257233,19.52157898,11.31296332,5.749511833,5.428790392,2.862399314,5.969305288,4.794537184,4.794537184,0,0,12.08483742,25.30965443,28.3074835,23.21898169,40.31039486,5.969305288,2.862399314,4.567099648,0,19.7216767,6.558985243,57.86569581,0,11.49902367,5.428790392,0,11.49902367,0,30.17540588,11.23372264,6.851892117,42.98621991,41.17952593,0,0,0,88.76,101.3872492,9.589074368,0,0,0,0,0,0,0,14.95447934,23.42377766,135.9812039,0,24.98965359,7.991496612,-4.478543007,-4.668443058,-5.688077626,-5.773755739,-11.85353466,0,0.25,22,2,6,0,0,0,1,1,2,6,2,6,8,0,0,0,2,1.81502,80.1101,0,0,0,0,0,1,0,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CHEMBL108649,CCCCC(N)Cc1ccccc1,3.36,8.320920729,-4.325598191,8.320920729,0.971473088,0.73498038,177.291,158.139,177.1517496,72,0,0.118669868,-0.327387782,0.327387782,0.118669868,1.692307692,2.538461538,3.230769231,4.088127431,856.2699365,26.04145188,25.4472136,6.447213595,13.86880215,12.61803399,3.223606798,1.848606798,1.848606798,0.986803399,0.986803399,0.552602549,0.552602549,-0.82,1496564.25,1.565952822,5.762154488,4.088684716,107.7714993,5.719716976,2.823684157,0,0,0,0,0,0,0,0,49.80983546,18.30930129,22.46699514,6.853792781,26.12657961,0,0,0,5.719716976,38.36148419,0,35.77554503,0,0,5.719716976,0,0,0,6.017892468,6.372924901,0,54.83701377,30.21209354,2.823684157,0,0,26.02,79.8567462,0,0,0,0,0,0,0,0,0,26.12657961,147.1919275,0,0,0,-2.376523526,0,-9.896991008,-16.58814384,-3.830269078,0,0.5,13,2,1,0,0,0,1,0,1,1,1,1,7,0,0,0,1,2.7466,57.6464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL110445,C#CCN1C(=O)COc2cc(F)c(N3C(=O)C4=C(CCCC4)C3=O)cc21,2.55,15.67124685,-3.791003599,15.67124685,0.203520172,0.601242614,354.337,339.217,354.1015852,132,0,0.265381529,-0.481453307,0.481453307,0.265381529,1.269230769,1.961538462,2.615384615,2.06601719,1511.260914,31.62687384,27.40538483,12.40538483,18.35793067,14.30124375,6.801243749,4.867525608,4.867525608,3.462885682,3.462885682,2.383903529,2.383903529,-3.14,250739801.8,6.543043637,5.986929955,2.296145304,169.8256513,4.736862954,7.120270389,12.37620608,0,17.72153919,0,19.28352128,9.290324779,0,6.399401535,5.920434319,31.53411831,28.15469622,26.09618357,44.0722679,29.09631174,0,0,0,25.49169961,22.85566439,29.04826732,0,18.06934769,14.53668242,15.7651876,5.749511833,0,30.77738412,14.38361155,18.13705669,46.05307795,23.23104648,0,0,0,66.92,102.4416354,14.38361155,4.390415048,9.799819462,0,0,6.399401535,5.920434319,0,0,25.2982413,139.9718913,0,39.13097416,0,-5.885200927,-7.429302841,-3.03624525,-13.61630435,-6.802478769,0,0.315789474,26,0,6,1,2,3,1,0,1,4,0,7,2,0,0,0,4,1.9281,91.068,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
CHEMBL104171,COc1cnccn1,0.73,7.136342593,-2.735650983,7.136342593,0.492692744,0.527194052,110.116,104.068,110.0480128,42,0,0.231468986,-0.479895913,0.479895913,0.231468986,1.875,2.875,3.75,3.043852035,350.8104798,10.93072142,9.802675481,3.802675481,6.293512317,4.802675481,1.802675481,0.966231631,0.966231631,0.511568473,0.511568473,0.247188792,0.247188792,-1.12,784.9579616,1.433875236,2.255093406,0.931659768,55.77900943,4.736862954,0,0,5.879988336,0,0,4.983978521,4.983978521,0,0,0,0,12.34579042,21.43539901,12.96141429,0,0,9.967957042,0,0,7.037952459,18.51868563,0,5.879988336,4.736862954,0,5.879988336,0,17.0059095,0,0,8.224551337,18.51868563,0,0,0,35.01,31.43662643,0,0,0,0,0,0,0,0,14.70482,8.224551337,45.73376039,0,6.570162037,0,0,-0.563888889,0,-1.587715892,0,-2.735650983,0.2,8,0,3,0,0,0,0,1,1,3,0,3,2,0,0,0,1,0.4852,28.584,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL100306,O=C1C=C(N2CC2)C(=O)C(N2CC2)=C1N1CC1,-0.13,13.15067271,-2.846703987,13.15067271,0.181676115,0.468855985,231.255,218.151,231.1007767,88,0,0.226975029,-0.364652427,0.364652427,0.226975029,0.941176471,1.470588235,2,1.921643591,955.3239222,23.19615242,21.15813737,8.158137367,13.21410162,11.17070947,4.67070947,3.506119667,3.506119667,2.443105768,2.443105768,1.533483523,1.533483523,-1.78,2222225.964,3.157534088,2.910731082,1.380469544,117.2182453,14.69972919,11.39407863,0,11.56648989,0,0,9.589074368,0,0,0,0,0,45.03322985,23.51690054,27.4089356,11.56648989,0,14.69972919,0,0,38.98115811,23.14318969,0,0,0,0,0,0,65.24737719,9.589074368,0,17.81986123,23.14318969,0,0,0,43.17,73.69083768,9.589074368,0,14.69972919,0,0,0,0,0,0,17.81986123,100.2375813,0,26.60131708,0,-3.238939909,-2.967175926,-1.231044029,0,-16.90173847,0,0.5,17,0,5,1,3,4,0,0,0,5,0,5,3,0,3,3,4,-0.8195,59.842,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL101564,O=C(O)CC(=O)O,-0.81,10.265,-3.079861111,10.265,1.713194444,0.464877094,104.061,100.029,104.0109586,40,0,0.314201681,-0.480805908,0.480805908,0.314201681,1.571428571,2,2.285714286,4.441626445,160.1759841,9.068914101,7.132993162,3.132993162,4.962760951,3.132993162,1.316496581,0.699914957,0.699914957,0.204124145,0.204124145,0.083333333,0.083333333,-1.06,190.6162572,1.813699383,2.17343423,4.94,45.17386948,10.21761638,6.372924901,0,0,2.862399314,11.93861058,9.589074368,0,0,0,0,0,0,2.741517112,22.54820786,11.93861058,2.862399314,0,0,6.372924901,0,0,0,0,0,0,0,0,22.15622696,9.589074368,0,9.114442014,0,0,2.862399314,0,74.6,18.31153548,9.589074368,0,0,0,0,0,0,0,10.21761638,5.603916427,25.17986111,0,20.53,6.379722222,0,-3.426388889,0,-3.079861111,0,0,0.333333333,7,2,4,0,0,0,0,0,0,4,2,4,2,0,0,0,0,-0.4543,19.8886,2,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL111090,CCOC(=O)CN1C(=O)CC1Sc1ccc2ccccc2c1,3.4,12.5665858,-3.842800375,12.5665858,0.177381149,0.628310005,315.394,298.258,315.0929144,114,0,0.325169467,-0.464665909,0.464665909,0.325169467,1.545454545,2.363636364,3.181818182,2.191024559,1424.375291,30.41976706,27.58020676,11.39670334,17.37445632,14.14556526,6.462061846,3.730286566,4.729357333,2.392664414,3.278898129,1.487471927,2.294159509,-2.01,67640041.46,4.741942169,6.399471937,3.090737236,156.8658629,9.636772685,6.496859684,0,5.907179729,0,5.969305288,9.589074368,0,0,11.76188495,30.21209354,29.70917796,11.74927626,34.73093727,37.62883278,34.4108184,0,4.899909731,0,23.47022495,13.05584493,42.29693095,0,0,0,0,0,11.76188495,35.18216413,14.32593732,0,36.52771247,47.19241443,0,10.77244843,0,46.61,101.4719343,9.589074368,0,16.66179468,0,0,0,0,0,4.736862954,23.30289545,137.4375194,-0.177381149,23.96311508,-4.315020863,0,-4.107443486,-5.723998742,-3.319080753,-11.17437618,0,0.294117647,22,0,4,0,1,1,2,0,2,4,0,5,6,0,1,1,3,3.0534,86.556,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CHEMBL114171,CC(C)=CCN=c1nc[nH]c2c1N=C[N]2,2.2,7.870901361,-3.273923834,7.870901361,0.322290328,0.718869251,202.241,190.145,202.1092704,77,1,0.178714557,-0.329033499,0.329033499,0.178714557,1.933333333,2.866666667,3.733333333,2.775098397,886.8627133,20.94722928,19.23606798,7.236067977,12.05338457,9.683281573,3.736067977,2.366640786,2.366640786,1.395820393,1.395820393,0.840688837,0.840688837,-1.91,345203.2199,2.810891551,4.080163217,2.120972479,104.6231274,4.97700327,9.056104114,18.40479808,0,0,0,4.992404733,15.29317186,0,0,11.62517628,13.70378423,8.224551337,16.91250707,16.4901862,17.81983605,0,15.2777704,9.984809465,13.70378423,6.496859684,23.41625494,0,0,10.80449556,11.50524905,0,0,22.77242848,0,0,28.78212835,27.91335746,1.411842078,0,0,67.5,49.93148586,0,0,11.50524905,4.97700327,0,0,0,0,20.28557659,16.4901862,89.88764482,0,11.01373937,3.572352923,-2.338866318,-0.322290328,-1.40537415,-1.289769647,-9.700770004,0,0.3,15,1,5,0,1,1,0,1,1,3,1,5,4,0,0,0,2,1.1859,58.3947,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
